measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,2007,1.1996419355115318,1.4927391871170195,0.9882640124536212
Deaths,Global,Both,All ages,Neoplasms,Number,2003,7343411.732488615,7633493.019927907,6974798.814313575
Deaths,Global,Both,All ages,Neoplasms,Percent,2003,0.14289755408039914,0.14836954215127082,0.1359131299557041
Deaths,Global,Both,All ages,Neoplasms,Rate,2003,115.72647412033378,120.29793025360698,109.91742038760118
Deaths,Global,Both,All ages,Musculoskeletal disorders,Number,1997,73790.97217363138,85771.71092290709,60370.823897466
Deaths,Global,Both,All ages,Musculoskeletal disorders,Percent,1997,0.0014724342100248355,0.001706778275939873,0.001203525916219191
Deaths,Global,Both,All ages,Musculoskeletal disorders,Rate,1997,1.2545030664481556,1.4581848049664525,1.0263502630805026
Deaths,Global,Both,All ages,Other non-communicable diseases,Number,1997,1130899.7323752337,1283217.7448114925,990566.789269011
Deaths,Global,Both,All ages,Other non-communicable diseases,Percent,1997,0.022566618938177928,0.025653621072532832,0.01976209839720078
Deaths,Global,Both,All ages,Other non-communicable diseases,Rate,1997,19.22616195883506,21.81568487807445,16.84039440130503
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,1997,1218390.3413755803,1343524.257034755,1127357.0646834457
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Percent,1997,0.024312405447044553,0.0268184009941729,0.022537796910723887
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Rate,1997,20.71356934815759,22.840941793417144,19.165933893641697
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Number,1997,4706817.646043705,5218544.214197284,4243843.642616003
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Percent,1997,0.09392344899624963,0.10431885428366962,0.08466065569819299
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Rate,1997,80.01950640086721,88.71925015029373,72.14859360655963
Deaths,Global,Both,All ages,Enteric infections,Number,1997,3017630.3153233947,3854497.705573288,2448668.415663789
Deaths,Global,Both,All ages,Enteric infections,Percent,1997,0.060214132248556526,0.07677573171542376,0.04860176707034129
Deaths,Global,Both,All ages,Enteric infections,Rate,1997,51.30202750375031,65.52941435547295,41.62923926434829
Deaths,Global,Both,All ages,Musculoskeletal disorders,Number,2003,86338.7320003482,98348.62162723365,71325.71293243353
Deaths,Global,Both,All ages,Musculoskeletal disorders,Percent,2003,0.0016800979968531896,0.0019156761517596006,0.0013820834352246572
Deaths,Global,Both,All ages,Musculoskeletal disorders,Rate,2003,1.360631461016366,1.5498980079191944,1.12403792303667
Deaths,Global,Both,All ages,Other non-communicable diseases,Number,2003,1125890.54568452,1270966.7654366808,1001367.2733050687
Deaths,Global,Both,All ages,Other non-communicable diseases,Percent,2003,0.021909098265715077,0.024740851072006135,0.0194671973745482
Deaths,Global,Both,All ages,Other non-communicable diseases,Rate,2003,17.74316187679321,20.029450594113243,15.780771671346264
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,1791767.396206787,1931179.725423785,1676653.8128580009
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Percent,2003,0.03486721257607222,0.03766829009637252,0.03252423905908817
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Rate,2003,28.23686465643833,30.433894851246542,26.42276385294198
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Number,2003,4220020.212337932,4700040.774532491,3870153.4199685827
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Percent,2003,0.08211969603133355,0.0914587761260613,0.075133393762278
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Rate,2003,66.50424593922459,74.06899774556398,60.990616611651284
Deaths,Global,Both,All ages,Enteric infections,Number,2003,2446511.4825851615,3195289.095516582,2006589.1374381469
Deaths,Global,Both,All ages,Enteric infections,Percent,2003,0.04761066890759144,0.062245397596696984,0.0387361923991459
Deaths,Global,Both,All ages,Enteric infections,Rate,2003,38.55512370658562,50.35527821262028,31.622288704923626
Deaths,Global,Both,All ages,Other infectious diseases,Number,2003,1633813.7204963968,2015678.0122590275,1273214.7479092753
Deaths,Global,Both,All ages,Other infectious diseases,Percent,2003,0.03179267008562852,0.03926859433689573,0.02478726154550307
Deaths,Global,Both,All ages,Other infectious diseases,Rate,2003,25.74763721962739,31.765522323718024,20.064877054580755
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Number,2003,2814089.3419664935,2946019.2660952243,2699417.9535214044
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Percent,2003,0.05476182802551714,0.057281327827448755,0.05247366502164184
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Rate,2003,44.34786571541283,46.42697900860238,42.54073356067853
Deaths,Global,Both,All ages,Substance use disorders,Number,2003,270717.2673805659,293409.1373349376,251625.01063876398
Deaths,Global,Both,All ages,Substance use disorders,Percent,2003,0.005267960748063918,0.005714167388305697,0.004913426892852967
Deaths,Global,Both,All ages,Substance use disorders,Rate,2003,4.266294193860674,4.6239004668956465,3.9654150335714884
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Number,2003,1876419.3952763148,2051603.093154846,1713568.3119417413
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Percent,2003,0.03651464139810302,0.03969702151223827,0.03332327977487068
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Rate,2003,29.570914514518954,32.33167373889298,27.00450773146911
Deaths,Global,Both,All ages,Transport injuries,Number,2007,1400314.8583776287,1555646.5382537101,1208374.9381093574
Deaths,Global,Both,All ages,Transport injuries,Percent,2007,0.027338549603984387,0.03042565062815461,0.02362702330046974
Deaths,Global,Both,All ages,Transport injuries,Rate,2007,20.939574618476023,23.262323164575726,18.069405628497385
Deaths,Global,Both,All ages,Other infectious diseases,Number,2004,1545430.2341554852,1887452.783618085,1223804.2906295352
Deaths,Global,Both,All ages,Other infectious diseases,Percent,2004,0.030169444502219256,0.0368203451402646,0.023916847976688155
Deaths,Global,Both,All ages,Other infectious diseases,Rate,2004,24.04332160664431,29.364401763942684,19.03956548337902
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Number,2004,2751499.0462859804,2876992.947075444,2633359.378199687
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Percent,2004,0.05371401902648881,0.05627962230110924,0.05142113964309766
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Rate,2004,42.8069640467336,44.759359017188046,40.96898393509618
Deaths,Global,Both,All ages,Substance use disorders,Number,2004,272138.5533273841,293516.4400857088,254127.8561926609
Deaths,Global,Both,All ages,Substance use disorders,Percent,2004,0.005312465289521181,0.005728356157346515,0.004967258477403615
Deaths,Global,Both,All ages,Substance use disorders,Rate,2004,4.233846740285086,4.5664372353077916,3.9536419312943716
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Number,2004,1904469.0728906083,2073691.5296269173,1743058.9997755222
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Percent,2004,0.037178490800347505,0.040354899031675065,0.03402870839909931
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Rate,2004,29.629135885541203,32.261846091706495,27.117968307291587
Deaths,Global,Both,All ages,Nutritional deficiencies,Number,2004,347104.4300637772,415558.4345683761,292859.1393652112
Deaths,Global,Both,All ages,Nutritional deficiencies,Percent,2004,0.0067758761271677695,0.00808619760638782,0.005698752630632183
Deaths,Global,Both,All ages,Nutritional deficiencies,Rate,2004,5.40014247079544,6.465128523993855,4.55621115569195
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Number,2006,1026664.0868932069,1471405.2615567814,692218.5731732093
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Percent,2006,0.020137414353816437,0.028801652779614714,0.013590752512911388
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Rate,2006,15.559029648155796,22.29905417096351,10.490528928111216
Deaths,Global,Both,All ages,Chronic respiratory diseases,Number,2006,3226366.2445340073,3540409.691441988,2793616.325029892
Deaths,Global,Both,All ages,Chronic respiratory diseases,Percent,2006,0.06328566876471653,0.06925132918668504,0.054653574075372344
Deaths,Global,Both,All ages,Chronic respiratory diseases,Rate,2006,48.895377461211815,53.654686142239626,42.33707965596099
Deaths,Global,Both,All ages,Digestive diseases,Number,1989,1816230.3566779213,2076489.4476451383,1605922.3196448945
Deaths,Global,Both,All ages,Digestive diseases,Percent,1989,0.03818905746466495,0.043703308556863184,0.03381668360288223
Deaths,Global,Both,All ages,Digestive diseases,Rate,1989,34.593755860887214,39.55091309614259,30.588016797032836
Deaths,Global,Both,All ages,Unintentional injuries,Number,1989,1785228.4338203508,1973547.5273409092,1575103.7296982887
Deaths,Global,Both,All ages,Unintentional injuries,Percent,1989,0.03753670212717123,0.0414144225609354,0.03312108410017719
Deaths,Global,Both,All ages,Unintentional injuries,Rate,1989,34.00326195871806,37.59017741866545,30.00101483845984
Deaths,Global,Both,All ages,Digestive diseases,Number,1988,1785118.4750352358,2054670.0131428419,1577361.6650815737
Deaths,Global,Both,All ages,Digestive diseases,Percent,1988,0.037671249416339994,0.043414803831703694,0.0330427984272625
Deaths,Global,Both,All ages,Digestive diseases,Rate,1988,34.57692457053225,39.79801400037171,30.552770629354523
Deaths,Global,Both,All ages,Unintentional injuries,Number,1988,1808436.7950164876,2003606.3091999122,1597361.3858279218
Deaths,Global,Both,All ages,Unintentional injuries,Percent,1988,0.038162800794530126,0.042185458553145413,0.03379869447762848
Deaths,Global,Both,All ages,Unintentional injuries,Rate,1988,35.02858971342273,38.80893351959756,30.940156030015142
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Number,1984,1157863.4264652664,1572303.7394744966,980467.5369269778
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Percent,1984,0.024731439492840124,0.033558601155210144,0.020986935319850113
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Rate,1984,24.086282642278146,32.70761594405503,20.39603089294907
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Number,2014,1342481.5838660907,1439810.9643573998,1247821.1847905929
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Percent,2014,0.02544428317237947,0.02731750662526499,0.023606249778704874
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Rate,2014,18.33629060102193,19.665664371324702,17.043371125092534
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Number,2016,797287.4603880256,1305462.3823917634,425282.7119109253
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Percent,2016,0.014598089208134551,0.02401947549176565,0.007788849999262558
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Rate,2016,10.624429206961072,17.396225769463197,5.667198206582892
Deaths,Global,Both,All ages,Chronic respiratory diseases,Number,2016,3601086.8608862134,4152712.5501831505,3196671.816492185
Deaths,Global,Both,All ages,Chronic respiratory diseases,Percent,2016,0.06592873902028096,0.07590234664460953,0.05857620134570036
Deaths,Global,Both,All ages,Chronic respiratory diseases,Rate,2016,47.98707407612184,55.33788338375114,42.59795255738726
Deaths,Global,Both,All ages,Cardiovascular diseases,Number,2006,14997268.081058003,15692314.374215519,13982726.292488312
Deaths,Global,Both,All ages,Cardiovascular diseases,Percent,2006,0.29417313450868904,0.30854673829739104,0.27577402384494654
Deaths,Global,Both,All ages,Cardiovascular diseases,Rate,2006,227.28265427170288,237.81603711828086,211.9073372920111
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,2006,77909.04678746859,96457.83811887655,64094.32546081124
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,2006,0.0015282136663218007,0.0018902877877672029,0.0012622272511636236
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,2006,1.1807067027093476,1.4618124684093727,0.9713454701051042
Deaths,Global,Both,All ages,Transport injuries,Number,2006,1392160.141700056,1546710.0540528237,1201977.040403955
Deaths,Global,Both,All ages,Transport injuries,Percent,2006,0.027307915094584065,0.030381501410006194,0.02350264682150113
Deaths,Global,Both,All ages,Transport injuries,Rate,2006,21.098099364943614,23.440293563723163,18.215886429455903
Deaths,Global,Both,All ages,Other infectious diseases,Number,1997,2108782.0887001487,2685969.033177504,1553811.3852624944
Deaths,Global,Both,All ages,Other infectious diseases,Percent,1997,0.04207672076558302,0.05345144042847274,0.03115334296478108
Deaths,Global,Both,All ages,Other infectious diseases,Rate,1997,35.8509112811312,45.663531584559436,26.415984097718756
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Number,1997,3208809.848023428,3360908.0071465503,3061560.0109754154
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Percent,1997,0.06403000014891226,0.06721769256597215,0.061254785271558074
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Rate,1997,54.552226043620166,57.13801128808211,52.04886598927559
Deaths,Global,Both,All ages,Substance use disorders,Number,1997,238607.18864159813,266045.9093084581,218488.56204344315
Deaths,Global,Both,All ages,Substance use disorders,Percent,1997,0.004761131418711324,0.005323688641279352,0.004375413832247569
Deaths,Global,Both,All ages,Substance use disorders,Rate,1997,4.056505030495082,4.522984305696858,3.7144729632020326
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Number,1997,1565504.8841527328,1737606.1495252578,1420702.991902111
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Percent,1997,0.03123845848122941,0.03462987502285246,0.028232925278853672
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Rate,1997,26.614782538546923,29.540635915860072,24.15303942140158
Deaths,Global,Both,All ages,Other infectious diseases,Number,1995,2216237.424904831,2844043.6703734165,1650426.0496980844
Deaths,Global,Both,All ages,Other infectious diseases,Percent,1995,0.04443124979335489,0.05710574782923635,0.03304060958798941
Deaths,Global,Both,All ages,Other infectious diseases,Rate,1995,38.66253575359379,49.61469328825008,28.791886391799764
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Number,1995,3337695.471930107,3506953.8479431486,3182197.243091151
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Percent,1995,0.06691732002516075,0.07026937194367507,0.06384778016557714
